contig_id	start	end	element_id	score	strand	upstreamType	downstreamType	int_profile_id	profile_ids	secondary	complex	set
MIT0918_1	1449320	1455874	eMIT0918_01635	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1013_1	87098	93094	eMIT1013_00084	3	-	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT1013_1	1646843	1653433	eMIT1013_01997	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1214_1	451879	457686	eMIT1214_00483	3	-	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1214_1	721968	728237	eMIT1214_00772	3	-	None	None	YR_IRVE-7	YR_IRVE-7	FALSE	FALSE	cryptic
MIT1227_16	564	3969	eMIT1227_00551	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1227_c	274697	280921	eMIT1227_01147	3	+	None	None	YR_IRVE-9	YR_IRVE-9	FALSE	FALSE	cryptic
MIT1227_c	1033040	1039474	eMIT1227_00891	3	-	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT1227_c	1098100	1104582	eMIT1227_00691	3	-	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1227_c	1296962	1303525	eMIT1227_00061	3	-	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1227_c	1345789	1352352	eMIT1227_00117	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1303_2	983	7012	eMIT1303_00010	3	+	None	None	YR_IRVE-1	YR_IRVE-1	FALSE	FALSE	cryptic
MIT1303_c	1867971	1873652	eMIT1303_01167	3	-	None	None	YR_IRVE-9	YR_IRVE-9	FALSE	FALSE	cryptic
MIT1303_c	2514539	2519941	eMIT1303_02243	3	+	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT1312_c	269693	275917	eMIT1312_00298	3	+	None	None	YR_IRVE-9	YR_IRVE-9	FALSE	FALSE	cryptic
MIT1312_c	1101436	1107918	eMIT1312_00893	3	-	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1312_c	1279510	1286073	eMIT1312_02030	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1312_c	2298226	2304660	eMIT1312_01172	3	+	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT1314_1	367292	373228	eMIT1314_01493	3	-	None	None	YR_IRVE-T2	YR_IRVE-T2	FALSE	FALSE	cryptic
MIT1318_c	1796427	1802873	eMIT1318_00620	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1320_c	990279	995960	eMIT1320_00852	3	-	None	None	YR_IRVE-P	YR_IRVE-P	FALSE	FALSE	Tycheposon
MIT1323_c	296818	302970	eMIT1323_00865	3	+	None	None	YR_IRVE-9	YR_IRVE-9	FALSE	FALSE	cryptic
MIT1327_c	275627	281851	eMIT1327_01088	3	+	None	None	YR_IRVE-9	YR_IRVE-9	FALSE	FALSE	cryptic
MIT1327_c	1094617	1101099	eMIT1327_00457	3	-	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1327_c	1272692	1279255	eMIT1327_01379	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1327_c	2357872	2364306	eMIT1327_02400	3	+	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT1341_1	335483	342037	eMIT1341_01418	3	-	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT1342_c	333185	339337	eMIT1342_00919	3	+	None	None	YR_IRVE-9	YR_IRVE-9	FALSE	FALSE	cryptic
MIT1342_c	2249072	2255647	eMIT1342_02245	3	-	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT1418_63	0	1694	eMIT1418_01754	3	-	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT1418_c	1770243	1776782	eMIT1418_01689	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT9303_1	301000	307080	eMIT9303_00288	3	+	None	None	YR_IRVE-1	YR_IRVE-1	FALSE	FALSE	cryptic
MIT9303_1	817750	824313	eMIT9303_00851	3	-	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
MIT9303_1	2109149	2115253	eMIT9303_02225	3	-	None	None	YR_IRVE-1	YR_IRVE-1	FALSE	FALSE	cryptic
MIT9303_1	2362695	2369246	eMIT9303_02468	3	-	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT9313_1	268945	275097	eMIT9313_00261	3	+	None	None	YR_IRVE-9	YR_IRVE-9	FALSE	FALSE	cryptic
MIT9313_1	2239026	2245556	eMIT9313_02440	3	+	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT9314_c	41110	47619	eMIT9314_00262	3	-	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
MIT9515_1	1386599	1392136	eMIT9515_01609	3	-	None	None	YR_IRVE-8	YR_IRVE-8	FALSE	FALSE	cryptic
RS01_1	1359741	1366328	eRS01_01909	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
RS04_1	1358364	1364951	eRS04_01284	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
RS50_1	1358174	1364761	eRS50_00346	3	+	None	None	YR_IRVE-5	YR_IRVE-5	FALSE	FALSE	cryptic
UBA1528_92	0	4107	eUBA1528_00975	3	-	None	None	YR_IRVE-A	YR_IRVE-A	FALSE	FALSE	Tycheposon
W02_c	61762	68334	eW02_00067	3	-	None	None	YR_IRVE-4	YR_IRVE-4	FALSE	FALSE	cryptic
AG-402-G19_c	467785	473154	eAG-402-G19_01332	2	-	None	None	YR_IRVE-5	YR_IRVE-4,YR_IRVE-4,YR_IRVE-5,YR_IRVE-5,YR_IRVE-5	FALSE	FALSE	cryptic
AG-432-B15_c	1042119	1047665	eAG-432-B15_01021	1.8	-	None	None	LSR_IRVE	LSR_IRVE,LSR_IRVE,LSR_IRVE,LSR_IRVE	FALSE	FALSE	Tycheposon
AG-331-E10_c	658368	663512	eAG-331-E10_00054	1.6	-	None	None	YR_IRVE-7	YR_IRVE-7,YR_IRVE-7,YR_IRVE-7	FALSE	FALSE	cryptic
AG-402-B05_c	1084407	1089530	eAG-402-B05_01783	1.6	-	None	None	LSR_IRVE	LSR_IRVE,LSR_IRVE,LSR_IRVE	FALSE	FALSE	Tycheposon
AG-412-I05_c	2281029	2286500	eAG-412-I05_00823	1.6	+	None	None	YR_IRVE-4	YR_IRVE-4,YR_IRVE-4,YR_IRVE-4	FALSE	FALSE	cryptic
MIT0801_1	88429	93546	eMIT0801_00083	1.6	+	None	None	YR_IRVE-4	YR_IRVE-4,YR_IRVE-4,YR_IRVE-4	FALSE	FALSE	cryptic
AG-311-D23_c	1146398	1151617	eAG-311-D23_01144	1.4	+	None	None	YR_IRVE-P	YR_IRVE-P,YR_IRVE-P	FALSE	FALSE	Tycheposon
AG-321-D23_c	1338506	1343719	eAG-321-D23_01354	1.4	-	None	None	YR_IRVE-8	YR_IRVE-8,YR_IRVE-8	FALSE	FALSE	cryptic
AG-321-F02_c	1338634	1343817	eAG-321-F02_00672	1.4	-	None	None	YR_IRVE-8	YR_IRVE-8,YR_IRVE-8	FALSE	FALSE	cryptic
AG-335-D02_c	1335152	1340368	eAG-335-D02_00703	1.4	-	None	None	YR_IRVE-8	YR_IRVE-8,YR_IRVE-8	FALSE	FALSE	cryptic
AG-335-O19_c	1338235	1343394	eAG-335-O19_01007	1.4	-	None	None	YR_IRVE-8	YR_IRVE-8,YR_IRVE-8	FALSE	FALSE	cryptic
AG-355-N18_c	40735	46437	eAG-355-N18_01233	1.4	-	None	None	YR_IRVE-4	YR_IRVE-4,YR_IRVE-4	FALSE	FALSE	cryptic
AG-402-G08_c	83839	89481	eAG-402-G08_01759	1.4	-	None	None	YR_IRVE-4	YR_IRVE-4,YR_IRVE-4	FALSE	FALSE	cryptic
AG-402-I05_c	459916	465114	eAG-402-I05_00145	1.4	+	None	None	LSR_IRVE	LSR_IRVE,LSR_IRVE	FALSE	FALSE	Tycheposon
AG-432-B15_c	1085977	1091259	eAG-432-B15_00666	1.4	+	None	None	YR_IRVE-P	YR_IRVE-P,YR_IRVE-P	FALSE	FALSE	Tycheposon
AG-436-P23_c	1096343	1101814	eAG-436-P23_01595	1.4	-	None	None	YR_IRVE-P	YR_IRVE-P,YR_IRVE-P	FALSE	FALSE	Tycheposon
AG-670-J16_c	659217	664634	eAG-670-J16_00304	1.4	-	None	None	YR_IRVE-7	YR_IRVE-7,YR_IRVE-7	FALSE	FALSE	cryptic
AG-673-O13_c	647515	652848	eAG-673-O13_00407	1.4	-	None	None	YR_IRVE-7	YR_IRVE-7,YR_IRVE-7	FALSE	FALSE	cryptic
AG-673-O13_c	1337468	1342663	eAG-673-O13_00836	1.4	-	None	None	YR_IRVE-8	YR_IRVE-8,YR_IRVE-8	FALSE	FALSE	cryptic
AG-679-O20_c	1338369	1343597	eAG-679-O20_00536	1.4	-	None	None	YR_IRVE-8	YR_IRVE-8,YR_IRVE-8	FALSE	FALSE	cryptic
MIT1205_c	1681775	1687054	eMIT1205_01548	1.4	-	None	None	YR_IRVE-4	YR_IRVE-4,YR_IRVE-4	FALSE	FALSE	cryptic
MIT1205_c	1984598	1989811	eMIT1205_02424	1.4	-	None	None	YR_IRVE-1	YR_IRVE-1,YR_IRVE-1	FALSE	FALSE	cryptic
MIT9211_1	37472	42961	eMIT9211_00039	1.4	+	None	None	YR_IRVE-6	YR_IRVE-6,YR_IRVE-6	FALSE	FALSE	cryptic
MIT1323_c	1327855	1339295	eMIT1323_01325	-2	-	None	None	YR_IRVE-5	YR_Pro,YR_IRVE-5	FALSE	TRUE	cryptic
150NLHA_c	420810	422738	e150NLHA_01110	5	+	no_int	no_int	NA	xis_IRVE-1,pri_IRVE-Toprim,hel_IRVE-D5	FALSE	FALSE	cryptic
150SLHA_27	135	3150	e150SLHA_00870	5	+	no_int	no_int	NA	xis_IRVE-1,top_IRVE-Topoiso,hel_IRVE-DnaB	FALSE	FALSE	cryptic
150SLHA_9	197	2091	e150SLHA_00377	5	+	no_int	no_int	NA	hel_IRVE-DnaB,pri_IRVE-Prim-Pol,xis_IRVE-1	FALSE	FALSE	cryptic
150SLHA_c	415774	417702	e150SLHA_01035	5	+	no_int	no_int	NA	xis_IRVE-1,pri_IRVE-Toprim,hel_IRVE-D5	FALSE	FALSE	cryptic
150SLHB_51	829	3844	e150SLHB_01398	5	+	no_int	no_int	NA	hel_IRVE-DnaB,top_IRVE-Topoiso,xis_IRVE-1	FALSE	FALSE	cryptic
150SLHB_c	382976	384976	e150SLHB_01709	5	+	no_int	no_int	NA	xis_IRVE-1,pri_IRVE-Toprim,hel_IRVE-D5	FALSE	FALSE	cryptic
AG-321-E21_c	630159	633112	eAG-321-E21_01091	9	+	no_int	no_int	NA	rep_IRVE-6,xis_IRVE-1,rep_IRVE-1,rep_IRVE-8,hel_IRVE-VirE,hel_IRVE-VirE,reg_IRVE	FALSE	FALSE	cryptic
AG-321-G20_c	349207	351762	eAG-321-G20_00596	5	+	no_int	no_int	NA	hel_IRVE-VirE,pri_IRVE-Prim-Pol,xis_IRVE-1	FALSE	FALSE	cryptic
AG-341-I22_c	516696	518752	eAG-341-I22_00559	6	+	no_int	no_int	NA	reg_IRVE,hel_IRVE-DnaB,rep_IRVE-2,end_IRVE-TraY	FALSE	FALSE	cryptic
AG-355-B18_c	1060389	1065595	eAG-355-B18_00150	5	+	no_int	no_int	NA	xis_IRVE-1,hel_IRVE-DnaB,reg_IRVE	FALSE	FALSE	cryptic
AG-355-K23_43	937	7734	eAG-355-K23_01377	10	+	no_int	no_int	NA	xis_IRVE-1,hel_IRVE-DnaB,YR_IRVE-3,unk_IRVE-1,terS_IRVE	FALSE	FALSE	cryptic
AG-363-B18_c	1066698	1070609	eAG-363-B18_01710	8	+	no_int	no_int	NA	lig_IRVE-NAD,xis_IRVE-1,rep_IRVE-1,rep_IRVE-8,hel_IRVE-VirE,reg_IRVE	FALSE	FALSE	cryptic
AG-363-B19_c	1137208	1138047	eAG-363-B19_00813	5	+	no_int	no_int	NA	xis_IRVE-1,hel_IRVE-VirE,hel_IRVE-VirE	FALSE	FALSE	cryptic
AG-363-L02_c	150579	156055	eAG-363-L02_00104	4	+	no_int	no_int	NA	SSR_IRVE-1,SSR_IRVE-1,SSR_IRVE-1	FALSE	FALSE	cryptic
AG-363-P01_c	748576	751682	eAG-363-P01_01278	6	+	no_int	no_int	NA	reg_IRVE,hel_IRVE-VirE,pri_IRVE-Prim-Pol,rep_IRVE-3	FALSE	FALSE	cryptic
AG-402-J18_36	2476	3829	eAG-402-J18_01381	5	+	no_int	no_int	NA	MCP_IRVE-HK97,MCP_IRVE-HK97,reg_IRVE	FALSE	FALSE	cryptic
AG-402-K05_c	1166874	1169262	eAG-402-K05_00709	5	+	no_int	no_int	NA	hel_IRVE-VirE,pri_IRVE-Prim-Pol,xis_IRVE-1	FALSE	FALSE	cryptic
AG-409-B13_c	1676859	1678941	eAG-409-B13_01284	5	+	no_int	no_int	NA	hel_IRVE-DnaB,xis_IRVE-1,rep_IRVE-9	FALSE	FALSE	cryptic
AG-409-B20_30	1225	3642	eAG-409-B20_00915	5	+	no_int	no_int	NA	xis_IRVE-1,pri_IRVE-Prim-Pol,hel_IRVE-VirE	FALSE	FALSE	cryptic
AG-409-C21_c	97552	99589	eAG-409-C21_00017	5	+	no_int	no_int	NA	hel_IRVE-DnaB,xis_IRVE-1,rep_IRVE-9	FALSE	FALSE	cryptic
AG-409-G20_c	1669230	1671270	eAG-409-G20_00695	5	+	no_int	no_int	NA	hel_IRVE-DnaB,xis_IRVE-1,rep_IRVE-9	FALSE	FALSE	cryptic
AG-409-O23_c	1674522	1676604	eAG-409-O23_01420	5	+	no_int	no_int	NA	hel_IRVE-DnaB,xis_IRVE-1,rep_IRVE-9	FALSE	FALSE	cryptic
AG-409-P01_c	2014211	2019074	eAG-409-P01_01863	6	+	no_int	no_int	NA	xis_IRVE-1,hel_IRVE-DnaB,xis_IRVE-1,rep_IRVE-9	FALSE	FALSE	cryptic
AG-412-I05_c	1000785	1002171	eAG-412-I05_02196	5	+	no_int	no_int	NA	xis_IRVE-1,hel_IRVE-DnaB,hel_IRVE-DnaB	FALSE	FALSE	cryptic
AG-412-J13_c	1067369	1074553	eAG-412-J13_00730	8	+	no_int	no_int	NA	rep_IRVE-6,xis_IRVE-1,pri_IRVE-Prim-Pol,hel_IRVE-VirE,reg_IRVE,reg_IRVE	FALSE	FALSE	cryptic
AG-424-M03_c	1058215	1061419	eAG-424-M03_00512	7	+	no_int	no_int	NA	rep_IRVE-6,xis_IRVE-1,pri_IRVE-Prim-Pol,hel_IRVE-VirE,reg_IRVE	FALSE	FALSE	cryptic
AG-432-B15_c	1000186	1004377	eAG-432-B15_00822	7	+	no_int	no_int	NA	reg_IRVE,hel_IRVE-VirE,pri_IRVE-Prim-Pol,xis_IRVE-1,rep_IRVE-6	FALSE	FALSE	cryptic
AG-432-D11_24	8944	11556	eAG-432-D11_00877	5	+	no_int	no_int	NA	hel_IRVE-DnaB,pri_IRVE-Prim-Pol,xis_IRVE-1	FALSE	FALSE	cryptic
AG-432-K17_46	1143	3128	eAG-432-K17_00945	5	+	no_int	no_int	NA	top_IRVE-Topoiso,rep_IRVE-Mu_Gam,xis_IRVE-1	FALSE	FALSE	cryptic
AG-673-L23_c	1045390	1047608	eAG-673-L23_00986	5	+	no_int	no_int	NA	reg_IRVE,hel_IRVE-DnaB,xis_IRVE-1	FALSE	FALSE	cryptic
AG-676-P15-1_62	188	2761	eAG-676-P15-1_01295	5	+	no_int	no_int	NA	xis_IRVE-1,rep_IRVE-Mu_Gam,hel_IRVE-DnaB	FALSE	FALSE	cryptic
AG-679-P15_c	1076022	1080343	eAG-679-P15_00705	8	+	no_int	no_int	NA	terS_IRVE,unk_IRVE-1,YR_IRVE-3,hel_IRVE-DnaB	FALSE	FALSE	cryptic
AG-683-K15_25	9	3100	eAG-683-K15_00853	6	+	no_int	no_int	NA	hel_IRVE-DnaB,hel_IRVE-DnaB,pri_IRVE-Prim-Pol,MCP_IRVE-HK97	FALSE	FALSE	cryptic
AG-686-M10_47	856	3504	eAG-686-M10_01070	6	+	no_int	no_int	NA	hel_IRVE-DnaB,rep_IRVE-7,rep_IRVE-Mu_Gam,xis_IRVE-1	FALSE	FALSE	cryptic
AG-686-P08_c	1006141	1009073	eAG-686-P08_00585	6	+	no_int	no_int	NA	end_IRVE-TraY,pri_IRVE-Toprim,hel_IRVE-D5,reg_IRVE	FALSE	FALSE	cryptic
B243_495G23_c	1064275	1065967	eB243_495G23_00783	5	+	no_int	no_int	NA	xis_IRVE-1,rep_IRVE-7,hel_IRVE-DnaB	FALSE	FALSE	cryptic
B245a_521N5_c	737027	739558	eB245a_521N5_00781	5	+	no_int	no_int	NA	hel_IRVE-DnaB,pri_IRVE-Prim-Pol,xis_IRVE-1	FALSE	FALSE	cryptic
HOT208_60m_813O04_c	667506	670330	eHOT208_60m_813O04_00385	6	+	no_int	no_int	NA	reg_IRVE,hel_IRVE-VirE,rep_IRVE-8,xis_IRVE-1	FALSE	FALSE	cryptic
MIT0604_1	625338	630370	eMIT0604_00715	5	+	no_int	no_int	NA	xis_IRVE-2,YR_IRVE-2,SSR_IRVE-1	FALSE	FALSE	cryptic
MIT1013_1	1185434	1188707	eMIT1013_01467	5	+	no_int	no_int	NA	reg_IRVE,reg_IRVE,terS_IRVE	FALSE	FALSE	cryptic
MIT1227_10	224	2152	eMIT1227_00404	5	+	no_int	no_int	NA	xis_IRVE-1,pri_IRVE-Toprim,hel_IRVE-D5	FALSE	FALSE	cryptic
MIT1227_13	340	2165	eMIT1227_00517	5	+	no_int	no_int	NA	hel_IRVE-DnaB,pri_IRVE-Prim-Pol,xis_IRVE-1	FALSE	FALSE	cryptic
MIT1307_1	1223803	1230360	eMIT1307_00161	8	+	no_int	no_int	NA	terS_IRVE,terS_IRVE,lig_IRVE-NAD,hel_IRVE-DnaB,reg_IRVE	FALSE	FALSE	cryptic
MIT1312_c	412510	414510	eMIT1312_00303	5	+	no_int	no_int	NA	xis_IRVE-1,pri_IRVE-Toprim,hel_IRVE-D5	FALSE	FALSE	cryptic
MIT1327_c	409001	410929	eMIT1327_00129	5	+	no_int	no_int	NA	xis_IRVE-1,pri_IRVE-Toprim,hel_IRVE-D5	FALSE	FALSE	cryptic
